UniProt_AC,InterPro_ID,InterPro_Name,Signature_ID,Start,End
Q03001,IPR002017,Spectrin repeat,PF00435,3924,4000
Q03001,IPR002017,Spectrin repeat,PF00435,4070,4153
Q03001,IPR002017,Spectrin repeat,PF00435,4514,4622
Q03001,IPR002017,Spectrin repeat,PF00435,4626,4731
Q03001,IPR002017,Spectrin repeat,PF00435,4849,4952
Q03001,IPR002017,Spectrin repeat,PF00435,5281,5389
Q03001,IPR002017,Spectrin repeat,PF00435,5395,5497
Q03001,IPR002017,Spectrin repeat,PF00435,5504,5606
Q03001,IPR002017,Spectrin repeat,PF00435,5829,5933
Q03001,IPR002017,Spectrin repeat,PF00435,5940,6042
Q03001,IPR002017,Spectrin repeat,PF00435,6048,6154
Q03001,IPR002017,Spectrin repeat,PF00435,6185,6264
Q03001,IPR002017,Spectrin repeat,PF00435,6270,6373
Q03001,IPR002017,Spectrin repeat,PF00435,6379,6482
Q03001,IPR002017,Spectrin repeat,PF00435,6491,6592
Q03001,IPR002017,Spectrin repeat,PF00435,6597,6700
Q03001,IPR002017,Spectrin repeat,PF00435,6705,6811
Q03001,IPR002017,Spectrin repeat,PF00435,6818,6918
Q03001,IPR002017,Spectrin repeat,PF00435,6923,7027
Q03060,IPR003102,"Cyclic AMP-responsive element-binding protein 1-like, pKID",PF02173,102,140
Q03060,IPR003102,"Cyclic AMP-responsive element-binding protein 1-like, pKID",PS50953,88,147
Q03112,IPR001214,SET domain,PF21549,81,199
Q03112,IPR001214,SET domain,PS50280,78,190
Q03112,IPR001214,SET domain,SM00317,78,196
Q03164,IPR001214,SET domain,PF00856,3840,3945
Q03164,IPR001214,SET domain,PS50280,3829,3945
Q03164,IPR001214,SET domain,SM00317,3829,3951
Q03164,IPR001487,Bromodomain,PS50014,1703,1748
Q03164,IPR001487,Bromodomain,SM00297,1633,1767
Q03164,IPR036427,Bromodomain-like superfamily,G3DSA:1.20.920.10,1630,1774
Q03164,IPR036427,Bromodomain-like superfamily,SSF47370,1704,1768
Q03692,IPR008983,Tumour necrosis factor-like domain superfamily,G3DSA:2.60.120.40,549,680
Q03692,IPR008983,Tumour necrosis factor-like domain superfamily,SSF49842,550,679
Q03721,IPR000210,BTB/POZ domain,SM00225,36,151
Q04323,IPR001012,UBX domain,PF00789,209,292
Q04323,IPR001012,UBX domain,PS50033,209,291
Q04323,IPR001012,UBX domain,SM00166,206,293
Q04323,IPR009060,UBA-like superfamily,SSF46934,6,54
Q04637,IPR003307,W2 domain,PF02020,1521,1598
Q04637,IPR003307,W2 domain,PS51363,1433,1599
Q04637,IPR003307,W2 domain,SM00515,1508,1595
Q04637,IPR003890,"MIF4G-like, type 3",PF02854,762,987
Q04637,IPR003890,"MIF4G-like, type 3",SM00543,761,989
Q04721,IPR002110,Ankyrin repeat,PF00023,1877,1908
Q04721,IPR002110,Ankyrin repeat,PF00023,2011,2040
Q04721,IPR002110,Ankyrin repeat,PF12796,1924,2006
Q04721,IPR002110,Ankyrin repeat,PS50088,1876,1908
Q04721,IPR002110,Ankyrin repeat,PS50088,1943,1975
Q04721,IPR002110,Ankyrin repeat,PS50088,1976,2008
Q04721,IPR002110,Ankyrin repeat,PS50088,2009,2041
Q04721,IPR002110,Ankyrin repeat,SM00248,1827,1871
Q04721,IPR002110,Ankyrin repeat,SM00248,1876,1905
Q04721,IPR002110,Ankyrin repeat,SM00248,1909,1939
Q04721,IPR002110,Ankyrin repeat,SM00248,1943,1972
Q04721,IPR002110,Ankyrin repeat,SM00248,1976,2005
Q04721,IPR002110,Ankyrin repeat,SM00248,2009,2038
Q04724,IPR001680,WD40 repeat,PF00400,477,511
Q04724,IPR001680,WD40 repeat,PF00400,531,558
Q04724,IPR001680,WD40 repeat,PF00400,577,602
Q04724,IPR001680,WD40 repeat,PF00400,607,644
Q04724,IPR001680,WD40 repeat,PF00400,693,725
Q04724,IPR001680,WD40 repeat,PF00400,739,766
Q04724,IPR001680,WD40 repeat,PS50082,570,611
Q04724,IPR001680,WD40 repeat,PS50082,612,653
Q04724,IPR001680,WD40 repeat,SM00320,474,511
Q04724,IPR001680,WD40 repeat,SM00320,517,558
Q04724,IPR001680,WD40 repeat,SM00320,563,602
Q04724,IPR001680,WD40 repeat,SM00320,605,644
Q04724,IPR001680,WD40 repeat,SM00320,647,685
Q04724,IPR001680,WD40 repeat,SM00320,687,726
Q04724,IPR001680,WD40 repeat,SM00320,727,767
Q04724,IPR005617,"Groucho/TLE, N-terminal Q-rich domain",PF03920,18,133
Q04724,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,437,770
Q04724,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,434,768
Q04725,IPR001680,WD40 repeat,PF00400,450,484
Q04725,IPR001680,WD40 repeat,PF00400,504,531
Q04725,IPR001680,WD40 repeat,PF00400,550,575
Q04725,IPR001680,WD40 repeat,PF00400,581,617
Q04725,IPR001680,WD40 repeat,PF00400,666,698
Q04725,IPR001680,WD40 repeat,PF00400,712,739
Q04725,IPR001680,WD40 repeat,PS50082,543,584
Q04725,IPR001680,WD40 repeat,PS50082,585,626
Q04725,IPR001680,WD40 repeat,PS50082,667,698
Q04725,IPR001680,WD40 repeat,SM00320,447,484
Q04725,IPR001680,WD40 repeat,SM00320,490,531
Q04725,IPR001680,WD40 repeat,SM00320,536,575
Q04725,IPR001680,WD40 repeat,SM00320,578,617
Q04725,IPR001680,WD40 repeat,SM00320,620,658
Q04725,IPR001680,WD40 repeat,SM00320,660,699
Q04725,IPR001680,WD40 repeat,SM00320,700,740
Q04725,IPR005617,"Groucho/TLE, N-terminal Q-rich domain",PF03920,17,127
Q04725,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,410,743
Q04725,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,410,740
Q04726,IPR001680,WD40 repeat,PF00400,479,513
Q04726,IPR001680,WD40 repeat,PF00400,533,560
Q04726,IPR001680,WD40 repeat,PF00400,579,604
Q04726,IPR001680,WD40 repeat,PF00400,609,646
Q04726,IPR001680,WD40 repeat,PF00400,695,727
Q04726,IPR001680,WD40 repeat,PF00400,741,768
Q04726,IPR001680,WD40 repeat,PS50082,572,613
Q04726,IPR001680,WD40 repeat,PS50082,614,655
Q04726,IPR001680,WD40 repeat,SM00320,476,513
Q04726,IPR001680,WD40 repeat,SM00320,519,560
Q04726,IPR001680,WD40 repeat,SM00320,565,604
Q04726,IPR001680,WD40 repeat,SM00320,607,646
Q04726,IPR001680,WD40 repeat,SM00320,649,687
Q04726,IPR001680,WD40 repeat,SM00320,689,728
Q04726,IPR001680,WD40 repeat,SM00320,729,769
Q04726,IPR005617,"Groucho/TLE, N-terminal Q-rich domain",PF03920,18,133
Q04726,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,439,772
Q04726,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,441,770
Q04727,IPR001680,WD40 repeat,PF00400,480,514
Q04727,IPR001680,WD40 repeat,PF00400,534,561
Q04727,IPR001680,WD40 repeat,PF00400,580,605
Q04727,IPR001680,WD40 repeat,PF00400,610,647
Q04727,IPR001680,WD40 repeat,PF00400,696,728
Q04727,IPR001680,WD40 repeat,PF00400,742,769
Q04727,IPR001680,WD40 repeat,PS50082,573,614
Q04727,IPR001680,WD40 repeat,PS50082,615,656
Q04727,IPR001680,WD40 repeat,PS50082,697,728
Q04727,IPR001680,WD40 repeat,SM00320,477,514
Q04727,IPR001680,WD40 repeat,SM00320,520,561
Q04727,IPR001680,WD40 repeat,SM00320,566,605
Q04727,IPR001680,WD40 repeat,SM00320,608,647
Q04727,IPR001680,WD40 repeat,SM00320,650,688
Q04727,IPR001680,WD40 repeat,SM00320,690,729
Q04727,IPR001680,WD40 repeat,SM00320,730,770
Q04727,IPR005617,"Groucho/TLE, N-terminal Q-rich domain",PF03920,24,138
Q04727,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,439,773
Q04727,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,437,771
Q04912,IPR001627,Sema domain,PF01403,338,502
Q04912,IPR001627,Sema domain,PS51004,31,522
Q04912,IPR001627,Sema domain,SM00630,55,508
Q04912,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,42,522
Q05048,IPR001680,WD40 repeat,PF00400,105,134
Q05048,IPR001680,WD40 repeat,PF00400,166,201
Q05048,IPR001680,WD40 repeat,PF00400,221,245
Q05048,IPR001680,WD40 repeat,PF00400,260,290
Q05048,IPR001680,WD40 repeat,PF00400,295,333
Q05048,IPR001680,WD40 repeat,PF00400,393,424
Q05048,IPR001680,WD40 repeat,PS50082,104,138
Q05048,IPR001680,WD40 repeat,PS50082,169,210
Q05048,IPR001680,WD40 repeat,PS50082,258,299
Q05048,IPR001680,WD40 repeat,PS50082,309,343
Q05048,IPR001680,WD40 repeat,SM00320,97,136
Q05048,IPR001680,WD40 repeat,SM00320,162,201
Q05048,IPR001680,WD40 repeat,SM00320,206,245
Q05048,IPR001680,WD40 repeat,SM00320,248,290
Q05048,IPR001680,WD40 repeat,SM00320,293,334
Q05048,IPR001680,WD40 repeat,SM00320,385,425
Q05048,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,86,257
Q05048,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,258,431
Q05048,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,102,424
Q05513,IPR000270,PB1 domain,PF00564,16,97
Q05513,IPR000270,PB1 domain,SM00666,15,98
Q05516,IPR000210,BTB/POZ domain,PF00651,25,124
Q05516,IPR000210,BTB/POZ domain,PS50097,34,96
Q05516,IPR000210,BTB/POZ domain,SM00225,34,126
Q05707,IPR003961,Fibronectin type III,PF00041,32,113
Q05707,IPR003961,Fibronectin type III,PF00041,355,431
Q05707,IPR003961,Fibronectin type III,PF00041,448,528
Q05707,IPR003961,Fibronectin type III,PF00041,536,615
Q05707,IPR003961,Fibronectin type III,PF00041,629,707
Q05707,IPR003961,Fibronectin type III,PF00041,739,823
Q05707,IPR003961,Fibronectin type III,PF00041,831,908
Q05707,IPR003961,Fibronectin type III,PS50853,32,122
Q05707,IPR003961,Fibronectin type III,PS50853,355,444
Q05707,IPR003961,Fibronectin type III,PS50853,445,536
Q05707,IPR003961,Fibronectin type III,PS50853,537,626
Q05707,IPR003961,Fibronectin type III,PS50853,627,715
Q05707,IPR003961,Fibronectin type III,PS50853,737,829
Q05707,IPR003961,Fibronectin type III,PS50853,831,921
Q05707,IPR003961,Fibronectin type III,SM00060,30,108
Q05707,IPR003961,Fibronectin type III,SM00060,353,433
Q05707,IPR003961,Fibronectin type III,SM00060,443,521
Q05707,IPR003961,Fibronectin type III,SM00060,535,612
Q05707,IPR003961,Fibronectin type III,SM00060,624,703
Q05707,IPR003961,Fibronectin type III,SM00060,735,817
Q05707,IPR003961,Fibronectin type III,SM00060,829,908
Q05707,IPR003961,Fibronectin type III,SM00060,919,998
Q05707,IPR003961,Fibronectin type III,cd00063,32,112
Q05707,IPR003961,Fibronectin type III,cd00063,354,432
Q05707,IPR003961,Fibronectin type III,cd00063,447,532
Q05707,IPR003961,Fibronectin type III,cd00063,536,621
Q05707,IPR003961,Fibronectin type III,cd00063,630,707
Q05707,IPR003961,Fibronectin type III,cd00063,739,826
Q05707,IPR003961,Fibronectin type III,cd00063,830,912
Q05707,IPR003961,Fibronectin type III,cd00063,922,1005
Q05707,IPR036116,Fibronectin type III superfamily,SSF49265,32,430
Q05707,IPR036116,Fibronectin type III superfamily,SSF49265,446,532
Q05707,IPR036116,Fibronectin type III superfamily,SSF49265,536,702
Q05707,IPR036116,Fibronectin type III superfamily,SSF49265,739,909
Q05707,IPR036116,Fibronectin type III superfamily,SSF49265,922,1005
Q05823,IPR002110,Ankyrin repeat,PF12796,27,87
Q05823,IPR002110,Ankyrin repeat,PF12796,89,154
Q05823,IPR002110,Ankyrin repeat,PF12796,219,300
Q05823,IPR002110,Ankyrin repeat,PF13857,159,209
Q05823,IPR002110,Ankyrin repeat,PR01415,168,183
Q05823,IPR002110,Ankyrin repeat,PR01415,221,235
Q05823,IPR002110,Ankyrin repeat,PS50088,24,56
Q05823,IPR002110,Ankyrin repeat,PS50088,58,90
Q05823,IPR002110,Ankyrin repeat,PS50088,91,123
Q05823,IPR002110,Ankyrin repeat,PS50088,124,156
Q05823,IPR002110,Ankyrin repeat,PS50088,167,200
Q05823,IPR002110,Ankyrin repeat,PS50088,201,237
Q05823,IPR002110,Ankyrin repeat,SM00248,24,53
Q05823,IPR002110,Ankyrin repeat,SM00248,58,87
Q05823,IPR002110,Ankyrin repeat,SM00248,91,120
Q05823,IPR002110,Ankyrin repeat,SM00248,124,153
Q05823,IPR002110,Ankyrin repeat,SM00248,167,197
Q05823,IPR002110,Ankyrin repeat,SM00248,201,234
Q05823,IPR002110,Ankyrin repeat,SM00248,238,268
Q05823,IPR002110,Ankyrin repeat,SM00248,272,301
Q05BV3,IPR001680,WD40 repeat,PS50082,250,264
Q05BV3,IPR001680,WD40 repeat,PS50082,330,362
Q05BV3,IPR001680,WD40 repeat,PS50082,899,929
Q05BV3,IPR001680,WD40 repeat,PS50082,1234,1266
Q05BV3,IPR001680,WD40 repeat,PS50082,1697,1731
Q05BV3,IPR001680,WD40 repeat,SM00320,50,91
Q05BV3,IPR001680,WD40 repeat,SM00320,94,136
Q05BV3,IPR001680,WD40 repeat,SM00320,139,178
Q05BV3,IPR001680,WD40 repeat,SM00320,184,224
Q05BV3,IPR001680,WD40 repeat,SM00320,225,263
Q05BV3,IPR001680,WD40 repeat,SM00320,313,353
Q05BV3,IPR001680,WD40 repeat,SM00320,356,394
Q05BV3,IPR001680,WD40 repeat,SM00320,397,436
Q05BV3,IPR001680,WD40 repeat,SM00320,444,479
Q05BV3,IPR001680,WD40 repeat,SM00320,552,592
Q05BV3,IPR001680,WD40 repeat,SM00320,716,757
Q05BV3,IPR001680,WD40 repeat,SM00320,760,802
Q05BV3,IPR001680,WD40 repeat,SM00320,805,844
Q05BV3,IPR001680,WD40 repeat,SM00320,892,929
Q05BV3,IPR001680,WD40 repeat,SM00320,985,1026
Q05BV3,IPR001680,WD40 repeat,SM00320,1029,1068
Q05BV3,IPR001680,WD40 repeat,SM00320,1071,1111
Q05BV3,IPR001680,WD40 repeat,SM00320,1180,1221
Q05BV3,IPR001680,WD40 repeat,SM00320,1227,1267
Q05BV3,IPR001680,WD40 repeat,SM00320,1404,1454
Q05BV3,IPR001680,WD40 repeat,SM00320,1457,1499
Q05BV3,IPR001680,WD40 repeat,SM00320,1502,1541
Q05BV3,IPR001680,WD40 repeat,SM00320,1550,1589
Q05BV3,IPR001680,WD40 repeat,SM00320,1591,1636
Q05BV3,IPR001680,WD40 repeat,SM00320,1682,1722
Q05BV3,IPR001680,WD40 repeat,SM00320,1766,1805
Q05BV3,IPR001680,WD40 repeat,SM00320,1876,1917
Q05BV3,IPR001680,WD40 repeat,SM00320,1923,1963
Q05BV3,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,7,592
Q05BV3,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,19,325
Q05BV3,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,673,1266
Q05BV3,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,685,998
Q05BV3,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,1359,1963
Q05BV3,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,G3DSA:2.130.10.10,1371,1694
Q05BV3,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,12,353
Q05BV3,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,285,592
Q05BV3,IPR036322,WD40-repeat-containing domain superfamily,SSF50978,1566,1963
Q05C16,IPR001611,Leucine-rich repeat,PS51450,369,390
Q06187,IPR001452,SH3 domain,PF00018,220,266
Q06187,IPR001452,SH3 domain,PR00452,217,227
Q06187,IPR001452,SH3 domain,PR00452,231,246
Q06187,IPR001452,SH3 domain,PR00452,260,272
Q06187,IPR001452,SH3 domain,PS50002,214,274
Q06187,IPR001452,SH3 domain,SM00326,217,273
Q06187,IPR036028,SH3-like domain superfamily,SSF50044,206,274
Q06418,IPR003961,Fibronectin type III,PF00041,227,312
Q06418,IPR003961,Fibronectin type III,PF00041,324,411
Q06418,IPR003961,Fibronectin type III,PS50853,227,320
Q06418,IPR003961,Fibronectin type III,PS50853,325,416
Q06418,IPR003961,Fibronectin type III,SM00060,225,307
Q06418,IPR003961,Fibronectin type III,SM00060,323,403
Q06418,IPR003961,Fibronectin type III,cd00063,225,317
Q06418,IPR003961,Fibronectin type III,cd00063,324,411
Q06418,IPR036116,Fibronectin type III superfamily,SSF49265,224,412
Q06547,IPR002110,Ankyrin repeat,PF12796,69,133
Q06547,IPR002110,Ankyrin repeat,PR01415,38,53
Q06547,IPR002110,Ankyrin repeat,PR01415,86,100
Q06547,IPR002110,Ankyrin repeat,PS50088,37,69
Q06547,IPR002110,Ankyrin repeat,PS50088,70,102
Q06547,IPR002110,Ankyrin repeat,PS50088,103,135
Q06547,IPR002110,Ankyrin repeat,SM00248,37,66
Q06547,IPR002110,Ankyrin repeat,SM00248,70,99
Q06547,IPR002110,Ankyrin repeat,SM00248,103,132
Q06547,IPR002110,Ankyrin repeat,SM00248,136,166
Q06643,IPR008983,Tumour necrosis factor-like domain superfamily,G3DSA:2.60.120.40,87,244
Q06643,IPR008983,Tumour necrosis factor-like domain superfamily,SSF49842,86,243
Q06828,IPR001611,Leucine-rich repeat,PF00560,314,334
Q06828,IPR001611,Leucine-rich repeat,PF13516,292,306
Q06828,IPR001611,Leucine-rich repeat,PF13855,107,167
Q06828,IPR001611,Leucine-rich repeat,PF13855,176,235
Q06828,IPR001611,Leucine-rich repeat,PS51450,177,198
Q06828,IPR001611,Leucine-rich repeat,PS51450,294,315
Q07011,IPR001368,TNFR/NGFR cysteine-rich region,PF00020,48,86
Q07011,IPR001368,TNFR/NGFR cysteine-rich region,PS50050,47,86
Q07011,IPR001368,TNFR/NGFR cysteine-rich region,SM00208,48,86
Q07011,IPR001368,TNFR/NGFR cysteine-rich region,SM00208,120,158
Q07157,IPR001452,SH3 domain,PF07653,520,582
Q07157,IPR001452,SH3 domain,PS50002,516,584
Q07157,IPR001478,PDZ domain,PF00595,23,106
Q07157,IPR001478,PDZ domain,PF00595,187,261
Q07157,IPR001478,PDZ domain,PF00595,428,499
Q07157,IPR001478,PDZ domain,PS50106,23,110
Q07157,IPR001478,PDZ domain,PS50106,186,264
Q07157,IPR001478,PDZ domain,PS50106,421,502
Q07157,IPR001478,PDZ domain,SM00228,32,110
Q07157,IPR001478,PDZ domain,SM00228,196,264
Q07157,IPR001478,PDZ domain,SM00228,431,504
Q07157,IPR036028,SH3-like domain superfamily,SSF50044,519,595
Q07157,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,15,115
Q07157,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,203,261
Q07157,IPR036034,PDZ superfamily,G3DSA:2.30.42.10,416,512
Q07157,IPR036034,PDZ superfamily,SSF50156,17,112
Q07157,IPR036034,PDZ superfamily,SSF50156,168,271
Q07157,IPR036034,PDZ superfamily,SSF50156,410,518
Q07617,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,171,340
Q07617,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,442,568
Q07617,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,617,767
Q07617,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,211,332
Q07617,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,443,551
Q07617,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,621,739
Q07617,IPR019734,Tetratricopeptide repeat,PF00515,659,687
Q07617,IPR019734,Tetratricopeptide repeat,PF13181,692,723
Q07617,IPR019734,Tetratricopeptide repeat,PS50005,242,275
Q07617,IPR019734,Tetratricopeptide repeat,PS50005,276,309
Q07617,IPR019734,Tetratricopeptide repeat,SM00028,209,242
Q07617,IPR019734,Tetratricopeptide repeat,SM00028,243,275
Q07617,IPR019734,Tetratricopeptide repeat,SM00028,276,309
Q07617,IPR019734,Tetratricopeptide repeat,SM00028,445,478
Q07617,IPR019734,Tetratricopeptide repeat,SM00028,487,520
Q07617,IPR019734,Tetratricopeptide repeat,SM00028,521,554
Q07617,IPR019734,Tetratricopeptide repeat,SM00028,623,656
Q07617,IPR019734,Tetratricopeptide repeat,SM00028,657,690
Q07617,IPR019734,Tetratricopeptide repeat,SM00028,691,724
Q07866,IPR011990,Tetratricopeptide-like helical domain superfamily,G3DSA:1.25.40.10,191,497
Q07866,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,213,328
Q07866,IPR011990,Tetratricopeptide-like helical domain superfamily,SSF48452,290,483
Q07866,IPR019734,Tetratricopeptide repeat,PS50005,297,330
Q07866,IPR019734,Tetratricopeptide repeat,SM00028,255,288
Q07866,IPR019734,Tetratricopeptide repeat,SM00028,297,330
Q07866,IPR019734,Tetratricopeptide repeat,SM00028,339,372
Q07866,IPR019734,Tetratricopeptide repeat,SM00028,381,414
Q07866,IPR019734,Tetratricopeptide repeat,SM00028,464,497
Q07912,IPR001452,SH3 domain,PF14604,395,444
Q07912,IPR001452,SH3 domain,PS50002,388,448
Q07912,IPR001452,SH3 domain,SM00326,391,447
Q07912,IPR036028,SH3-like domain superfamily,SSF50044,387,444
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,25,62
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,71,108
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,853,886
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,894,931
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,934,971
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,979,1011
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,1014,1051
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,1062,1097
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,1104,1140
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,2523,2557
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,2565,2600
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,2604,2639
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,2660,2688
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,2695,2730
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,2734,2769
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,2772,2812
Q07954,IPR002172,Low-density lipoprotein (LDL) receptor class A repeat,PF00057,2816,2853
